thetacrank,Fx,Fy,sigmax1,sigmay1,tauxy1,sigma11,sigmax2,sigmay2,tauxy2,sigma12,sigmax3,sigmay3,tauxy3,sigma13,sigmax4,sigmay4,tauxy4,sigma14
4.9503884238384614,-317.3739406306444,-1323.219959549002,-5712730.9313516,-1587863.9514588024,-317373.94063064444,-1563587.562518367,0.0,-1505733.0574178293,-634747.8812612888,231873.47901693475,-18559879.569043536,-1239686.4771144693,-142.81827328378998,-1239686.4759368226,0.0,-1470244.399498891,-705275.4236236543,283611.36293119413
4.982121682965632,-328.3022327605415,-1380.748909570235,-5909440.189689746,-1656898.6914842818,-328302.2327605415,-1631702.5794605287,0.0,-1571197.035028198,-656604.4655210829,238264.0000450589,-19198960.980148625,-1293583.6851102011,-147.73600474224364,-1293583.6838912424,0.0,-1534165.4550780389,-729560.5172456477,291536.40095452825
5.013854942092801,-339.65587805550047,-1442.6253982734106,-6113805.804999009,-1731150.4779280927,-339655.87805550045,-1704983.3738319734,0.0,-1641608.2118283636,-679311.7561110009,244645.95968072512,-19862916.845350906,-1351553.9762497013,-152.8451451249752,-1351553.9749876857,0.0,-1602917.1091926785,-754790.8401233344,299470.6107316314
5.045588201219971,-351.453125515063,-1509.2346565804964,-6326156.259271134,-1811081.5878965957,-351453.125515063,-1783888.2783093983,0.0,-1717404.9540398747,-702906.251030126,251003.40373288735,-20552814.357606024,-1413958.2622325572,-158.15390648177834,-1413958.2609256525,0.0,-1676927.3962005517,-781006.9455890289,307395.4651873836
5.07732146034714,-363.7117305154518,-1581.0004047903867,-6546811.149278132,-1897200.4857484642,-363711.73051545175,-1868921.4472628934,0.0,-1799069.4261407845,-727423.4610309036,257317.73719144275,-21269691.843008876,-1481193.5143414552,-163.67027873195332,-1481193.5129877422,0.0,-1756667.116433763,-808248.2900343373,315289.136705328
5.10905471947431,-376.4485857129266,-1658.388765711824,-6776074.542832679,-1990066.5188541885,-376448.5857129266,-1960637.510287058,0.0,-1887132.0437410406,-752897.1714258532,263567.3545090783,-22014537.17619454,-1553696.429543141,-169.40186357081697,-1553696.4281406105,0.0,-1842654.1841242488,-836552.4126953925,323126.020656122
5.140787978601479,-389.6792571978228,-1741.9124957330407,-7014226.62956081,-2090294.9948796488,-389679.2571978228,-2059646.6003447291,0.0,-1982176.2882479422,-779358.5143956455,269727.22831724596,-22788260.65484344,-1631947.394455092,-175.35566573902022,-1631947.3930016458,0.0,-1935458.3285922676,-865953.9048840506,330876.20332454133
5.172521237728649,-403.4174052823469,-1832.1355231476857,-7261513.295082245,-2198562.627777223,-403417.4052823469,-2166619.7419860484,0.0,-2084843.8711680558,-806834.8105646939,275768.45405083697,-23591661.12762263,-1716474.7371717067,-181.5378323770561,-1716474.7356651593,0.0,-2035706.136830762,-896483.1228496599,338504.8704919284
5.204254496855819,-417.6740652821171,-1929.6777657221198,-7518133.175078108,-2315613.318866544,-417674.0652821171,-2282294.563695209,0.0,-2195840.21616655,-835348.1305642341,281657.74871595297,-24425383.934626736,-1807859.2407036512,-187.95332937695267,-1807859.2391417436,0.0,-2144086.406357911,-928164.5895158158,345971.6538353348
5.235987755982989,-432.4567590036348,-2035.2201750756228,-7784221.662065426,-2442264.2100907476,-432456.7590036348,-2407481.268250545,0.0,-2315940.199223984,-864913.5180072696,287356.90325867943,-25289868.947580982,-1906738.8689116568,-194.60554155163564,-1906738.8672920577,0.0,-2261355.7500840253,-961015.0200080773,353229.91380156856
